"id","user_id","outlet_id","outlet_code","outlet_name","channel_option","channel","visit_type","owner_name","mobile_number","address","city","state","pincode","latitude","longitude","flag","created_at","updated_at"
"291","12",NULL,NULL,"Muneem ji pani bale","Grocery Store","Grocery Store","Trade","Muneem ji pani bale","9720119033","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"292","12",NULL,NULL,"Raj clinic","HCP","HCP","HCP","Raj clinic","8393056315","2MF2 W29, Main Rd, opposite sheela devi dharmshala",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"293","12",NULL,NULL,"Shiva clinic","HCP","HCP","HCP","Shiva clinic","9627152530","2MF2 VPX, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"294","12",NULL,NULL,"Shital clinic","HCP","HCP","HCP","Shital clinic","9759623092","68, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"2","2026-05-20 13:22:16","2026-05-30 04:39:45"
"295","12",NULL,NULL,"Shivay dental clinic","HCP","HCP","HCP","Shivay dental clinic","9720637881","Jattari, Aligarh, SH-22A",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"296","12",NULL,NULL,"Shilpi clinic","HCP","HCP","HCP","Shilpi clinic","9410425220","Police chauki ke samne jattari",NULL,NULL,NULL,NULL,NULL,"2","2026-05-20 13:22:16","2026-05-30 04:48:19"
"297","12",NULL,NULL,"Shri ram singh fojdar pharmacy","Pharmacy Store","Pharmacy Store","Trade","Shri ram singh fojdar pharmacy","9760130370","2JHC GFG, Aligarh - Palwal Rd, Kurana",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"298","12",NULL,NULL,"Govardhan medicos","Pharmacy Store","Pharmacy Store","Trade","Govardhan medicos","9259702603","2JHF C8M",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"299","12",NULL,NULL,"Dayal Medical Store","Pharmacy Store","Pharmacy Store","Trade","Dayal Medical Store","9634377600","Aligarh - Palwal Road",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"300","12",NULL,NULL,"Kirana 4 U","Grocery Store","Grocery Store","Trade","Kirana 4 U","7409087329","2JGQ 9P4, Aligarh - Palwal Rd, near Anaj Mandi",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"301","12",NULL,NULL,"Sachin Genral store","Grocery Store","Grocery Store","Trade","Sachin Genral store","6395566155","2JGX 22C, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"302","12",NULL,NULL,"Vipen confesnari","Grocery Store","Grocery Store","Trade","Vipen confesnari","6398485252","5, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"303","12",NULL,NULL,"Kushal pal con","Grocery Store","Grocery Store","Trade","Kushal pal con","9759296490","5, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"304","12",NULL,NULL,"Shree balaji medical store","Pharmacy Store","Pharmacy Store","Trade","Shree balaji medical store","7060315814","2JFX 8H5",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"305","12",NULL,NULL,"Abhishek kirana store","Grocery Store","Grocery Store","Trade","Abhishek kirana store","7037772796","2MF2 X9Q, near sheela devi dhramsaal Infornt of Ol",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"306","12",NULL,NULL,"Yogesh sharma kirana store","Grocery Store","Grocery Store","Trade","Yogesh sharma kirana store","9719559917","Atal Motors, Main, Aligarh - Palwal Rd",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"307","12",NULL,NULL,"Om Parkash Pardeep kumar kirana sto","Grocery Store","Grocery Store","Trade","Om Parkash Pardeep kumar kirana sto","9058221826","2MF3 Q67",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"308","12",NULL,NULL,"Sanjay Genral store","Grocery Store","Grocery Store","Trade","Sanjay Genral store","9758910663","2MF3 Q67",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"309","12",NULL,NULL,"Hitesh jan seva kendra","Grocery Store","Grocery Store","Trade","Hitesh jan seva kendra","9758715209","2MF3 R86",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"310","12",NULL,NULL,"Nitin Genral store","Grocery Store","Grocery Store","Trade","Nitin Genral store","8630997932","2MF3 R93",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"311","12",NULL,NULL,"Shree khatu shyam con","Grocery Store","Grocery Store","Trade","Shree khatu shyam con","8923160795","2MF3 PCH, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"312","12",NULL,NULL,"Shakil bhai cosmetic store","Grocery Store","Grocery Store","Trade","Shakil bhai cosmetic store","9084998293","2MF3 PH2, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"313","13",NULL,NULL,"Umesh kirana store","Grocery Store","Grocery Store","Trade","Umesh kirana store","9621178255","2MG4 2VX, Pisawa - Jattari Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"314","13",NULL,NULL,"Attri medical Store","Pharmacy Store","Pharmacy Store","Trade","Attri medical Store","9027595686","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"315","13",NULL,NULL,"Singhal medical Store","Pharmacy Store","Pharmacy Store","Trade","Singhal medical Store","9761637364","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"316","13",NULL,NULL,"Govind kirana store","Grocery Store","Grocery Store","Trade","Govind kirana store","8923166393","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"317","13",NULL,NULL,"Neeraj general Store","Grocery Store","Grocery Store","Trade","Neeraj general Store","9758621603","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"318","13",NULL,NULL,"Shubham provision store","Grocery Store","Grocery Store","Trade","Shubham provision store","6395657076","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"319","13",NULL,NULL,"Dharam medical Store","Pharmacy Store","Pharmacy Store","Trade","Dharam medical Store","7830219219","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"320","13",NULL,NULL,"Krishna medical Store","Pharmacy Store","Pharmacy Store","Trade","Krishna medical Store","9758416582","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"321","13",NULL,NULL,"Balyan medical Store","Pharmacy Store","Pharmacy Store","Trade","Balyan medical Store","9690316024","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"322","13",NULL,NULL,"Saksham cosmetics","Grocery Store","Grocery Store","Trade","Saksham cosmetics","9045183901","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"323","13",NULL,NULL,"Laxmi kirana","Grocery Store","Grocery Store","Trade","Laxmi kirana","7017256134","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"324","13",NULL,NULL,"Om kirana store","Grocery Store","Grocery Store","Trade","Om kirana store","9675303291","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"325","13",NULL,NULL,"Bhavani Kirana Store","Grocery Store","Grocery Store","Trade","Bhavani Kirana Store","9719704190","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"326","13",NULL,NULL,"Vikas provision store","Grocery Store","Grocery Store","Trade","Vikas provision store","9758709758","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"328","13",NULL,NULL,"Gun gun cosmetics","Grocery Store","Grocery Store","Trade","Gun gun cosmetics","7253934613","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"329","13",NULL,NULL,"Dev kirana","Grocery Store","Grocery Store","Trade","Dev kirana","7819929202","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"330","13",NULL,NULL,"Rakesh kirana","Grocery Store","Grocery Store","Trade","Rakesh kirana","7505057014","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"331","13",NULL,NULL,"Jay chand Dinesh kumar kirana store","Grocery Store","Grocery Store","Trade","Jay chand Dinesh kumar kirana store","9719214115","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"332","13",NULL,NULL,"Goyal medical store","Pharmacy Store","Pharmacy Store","Trade","Goyal medical store","9870922796","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"333","13",NULL,NULL,"Shivam kirana store","Grocery Store","Grocery Store","Trade","Shivam kirana store","9027481418","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"334","13",NULL,NULL,"Harish con","Grocery Store","Grocery Store","Trade","Harish con","9759686322","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"335","13",NULL,NULL,"Babli tet house","Grocery Store","Grocery Store","Trade","Babli tet house","9758877423","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"336","13",NULL,NULL,"Muneem ji pani bale","Grocery Store","Grocery Store","Trade","Muneem ji pani bale","9720119033","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"337","13",NULL,NULL,"Raj clinic","HCP","HCP","HCP","Raj clinic","8393056315","2MF2 W29, Main Rd, opposite sheela devi dharmshala",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"338","13",NULL,NULL,"Shiva clinic","HCP","HCP","HCP","Shiva clinic","9627152530","2MF2 VPX, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"339","13",NULL,NULL,"Shital clinic","HCP","HCP","HCP","Shital clinic","9759623092","68, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"340","13",NULL,NULL,"Shivay dental clinic","HCP","HCP","HCP","Shivay dental clinic","9720637881","Jattari, Aligarh, SH-22A",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"341","13",NULL,NULL,"Shilpi clinic","HCP","HCP","HCP","Shilpi clinic","9410425220","Police chauki ke samne jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"342","13",NULL,NULL,"Shri ram singh fojdar pharmacy","Pharmacy Store","Pharmacy Store","Trade","Shri ram singh fojdar pharmacy","9760130370","2JHC GFG, Aligarh - Palwal Rd, Kurana",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"343","13",NULL,NULL,"Govardhan medicos","Pharmacy Store","Pharmacy Store","Trade","Govardhan medicos","9259702603","2JHF C8M",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"344","13",NULL,NULL,"Dayal Medical Store","Pharmacy Store","Pharmacy Store","Trade","Dayal Medical Store","9634377600","Aligarh - Palwal Road",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"345","13",NULL,NULL,"Kirana 4 U","Grocery Store","Grocery Store","Trade","Kirana 4 U","7409087329","2JGQ 9P4, Aligarh - Palwal Rd, near Anaj Mandi",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"346","13",NULL,NULL,"Sachin Genral store","Grocery Store","Grocery Store","Trade","Sachin Genral store","6395566155","2JGX 22C, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"347","13",NULL,NULL,"Vipen confesnari","Grocery Store","Grocery Store","Trade","Vipen confesnari","6398485252","5, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"348","13",NULL,NULL,"Kushal pal con","Grocery Store","Grocery Store","Trade","Kushal pal con","9759296490","5, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"349","13",NULL,NULL,"Shree balaji medical store","Pharmacy Store","Pharmacy Store","Trade","Shree balaji medical store","7060315814","2JFX 8H5",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"350","13",NULL,NULL,"Abhishek kirana store","Grocery Store","Grocery Store","Trade","Abhishek kirana store","7037772796","2MF2 X9Q, near sheela devi dhramsaal Infornt of Ol",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"351","13",NULL,NULL,"Yogesh sharma kirana store","Grocery Store","Grocery Store","Trade","Yogesh sharma kirana store","9719559917","Atal Motors, Main, Aligarh - Palwal Rd",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"352","13",NULL,NULL,"Om Parkash Pardeep kumar kirana sto","Grocery Store","Grocery Store","Trade","Om Parkash Pardeep kumar kirana sto","9058221826","2MF3 Q67",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"353","13",NULL,NULL,"Sanjay Genral store","Grocery Store","Grocery Store","Trade","Sanjay Genral store","9758910663","2MF3 Q67",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"354","13",NULL,NULL,"Hitesh jan seva kendra","Grocery Store","Grocery Store","Trade","Hitesh jan seva kendra","9758715209","2MF3 R86",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"355","13",NULL,NULL,"Nitin Genral store","Grocery Store","Grocery Store","Trade","Nitin Genral store","8630997932","2MF3 R93",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"356","13",NULL,NULL,"Shree khatu shyam con","Grocery Store","Grocery Store","Trade","Shree khatu shyam con","8923160795","2MF3 PCH, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"357","13",NULL,NULL,"Shakil bhai cosmetic store","Grocery Store","Grocery Store","Trade","Shakil bhai cosmetic store","9084998293","2MF3 PH2, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"358","6",NULL,NULL,"Umesh kirana store","Grocery Store","Grocery Store","Trade","Umesh kirana store","9621178255","2MG4 2VX, Pisawa - Jattari Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"359","6",NULL,NULL,"Attri medical Store","Pharmacy Store","Pharmacy Store","Trade","Attri medical Store","9027595686","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"360","6",NULL,NULL,"Singhal medical Store","Pharmacy Store","Pharmacy Store","Trade","Singhal medical Store","9761637364","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"361","6",NULL,NULL,"Govind kirana store","Grocery Store","Grocery Store","Trade","Govind kirana store","8923166393","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"362","6",NULL,NULL,"Neeraj general Store","Grocery Store","Grocery Store","Trade","Neeraj general Store","9758621603","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"363","6",NULL,NULL,"Shubham provision store","Grocery Store","Grocery Store","Trade","Shubham provision store","6395657076","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"364","6",NULL,NULL,"Dharam medical Store","Pharmacy Store","Pharmacy Store","Trade","Dharam medical Store","7830219219","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"365","6",NULL,NULL,"Krishna medical Store","Pharmacy Store","Pharmacy Store","Trade","Krishna medical Store","9758416582","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"366","6",NULL,NULL,"Balyan medical Store","Pharmacy Store","Pharmacy Store","Trade","Balyan medical Store","9690316024","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"367","6",NULL,NULL,"Saksham cosmetics","Grocery Store","Grocery Store","Trade","Saksham cosmetics","9045183901","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"368","6",NULL,NULL,"Laxmi kirana","Grocery Store","Grocery Store","Trade","Laxmi kirana","7017256134","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"369","6",NULL,NULL,"Om kirana store","Grocery Store","Grocery Store","Trade","Om kirana store","9675303291","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"370","6",NULL,NULL,"Bhavani Kirana Store","Grocery Store","Grocery Store","Trade","Bhavani Kirana Store","9719704190","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"371","6",NULL,NULL,"Vikas provision store","Grocery Store","Grocery Store","Trade","Vikas provision store","9758709758","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"373","6",NULL,NULL,"Gun gun cosmetics","Grocery Store","Grocery Store","Trade","Gun gun cosmetics","7253934613","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"374","6",NULL,NULL,"Dev kirana","Grocery Store","Grocery Store","Trade","Dev kirana","7819929202","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"375","6",NULL,NULL,"Rakesh kirana","Grocery Store","Grocery Store","Trade","Rakesh kirana","7505057014","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"376","6",NULL,NULL,"Jay chand Dinesh kumar kirana store","Grocery Store","Grocery Store","Trade","Jay chand Dinesh kumar kirana store","9719214115","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"377","6",NULL,NULL,"Goyal medical store","Pharmacy Store","Pharmacy Store","Trade","Goyal medical store","9870922796","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"378","6",NULL,NULL,"Shivam kirana store","Grocery Store","Grocery Store","Trade","Shivam kirana store","9027481418","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"379","6",NULL,NULL,"Harish con","Grocery Store","Grocery Store","Trade","Harish con","9759686322","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"380","6",NULL,NULL,"Babli tet house","Grocery Store","Grocery Store","Trade","Babli tet house","9758877423","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"381","6",NULL,NULL,"Muneem ji pani bale","Grocery Store","Grocery Store","Trade","Muneem ji pani bale","9720119033","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"382","6",NULL,NULL,"Raj clinic","HCP","HCP","HCP","Raj clinic","8393056315","2MF2 W29, Main Rd, opposite sheela devi dharmshala",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"383","6",NULL,NULL,"Shiva clinic","HCP","HCP","HCP","Shiva clinic","9627152530","2MF2 VPX, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"384","6",NULL,NULL,"Shital clinic","HCP","HCP","HCP","Shital clinic","9759623092","68, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"385","6",NULL,NULL,"Shivay dental clinic","HCP","HCP","HCP","Shivay dental clinic","9720637881","Jattari, Aligarh, SH-22A",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"386","6",NULL,NULL,"Shilpi clinic","HCP","HCP","HCP","Shilpi clinic","9410425220","Police chauki ke samne jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"387","6",NULL,NULL,"Shri ram singh fojdar pharmacy","Pharmacy Store","Pharmacy Store","Trade","Shri ram singh fojdar pharmacy","9760130370","2JHC GFG, Aligarh - Palwal Rd, Kurana",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"388","6",NULL,NULL,"Govardhan medicos","Pharmacy Store","Pharmacy Store","Trade","Govardhan medicos","9259702603","2JHF C8M",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"389","6",NULL,NULL,"Dayal Medical Store","Pharmacy Store","Pharmacy Store","Trade","Dayal Medical Store","9634377600","Aligarh - Palwal Road",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"390","6",NULL,NULL,"Kirana 4 U","Grocery Store","Grocery Store","Trade","Kirana 4 U","7409087329","2JGQ 9P4, Aligarh - Palwal Rd, near Anaj Mandi",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"391","6",NULL,NULL,"Sachin Genral store","Grocery Store","Grocery Store","Trade","Sachin Genral store","6395566155","2JGX 22C, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"392","6",NULL,NULL,"Vipen confesnari","Grocery Store","Grocery Store","Trade","Vipen confesnari","6398485252","5, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"393","6",NULL,NULL,"Kushal pal con","Grocery Store","Grocery Store","Trade","Kushal pal con","9759296490","5, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"394","6",NULL,NULL,"Shree balaji medical store","Pharmacy Store","Pharmacy Store","Trade","Shree balaji medical store","7060315814","2JFX 8H5",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"395","6",NULL,NULL,"Abhishek kirana store","Grocery Store","Grocery Store","Trade","Abhishek kirana store","7037772796","2MF2 X9Q, near sheela devi dhramsaal Infornt of Ol",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"396","6",NULL,NULL,"Yogesh sharma kirana store","Grocery Store","Grocery Store","Trade","Yogesh sharma kirana store","9719559917","Atal Motors, Main, Aligarh - Palwal Rd",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"397","6",NULL,NULL,"Om Parkash Pardeep kumar kirana sto","Grocery Store","Grocery Store","Trade","Om Parkash Pardeep kumar kirana sto","9058221826","2MF3 Q67",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"398","6",NULL,NULL,"Sanjay Genral store","Grocery Store","Grocery Store","Trade","Sanjay Genral store","9758910663","2MF3 Q67",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-30 04:12:28"
"399","6",NULL,NULL,"Hitesh jan seva kendra","Grocery Store","Grocery Store","Trade","Hitesh jan seva kendra","9758715209","2MF3 R86",NULL,NULL,NULL,NULL,NULL,"1","2026-05-20 13:22:16","2026-05-28 13:07:19"
"400","6",NULL,NULL,"Nitin Genral store","Grocery Store","Grocery Store","Trade","Nitin Genral store","8630997932","2MF3 R93",NULL,NULL,NULL,NULL,NULL,"1","2026-05-20 13:22:16","2026-05-28 06:18:50"
"401","6",NULL,NULL,"Shree khatu shyam con","Grocery Store","Grocery Store","Trade","Shree khatu shyam con","8923160795","2MF3 PCH, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"1","2026-05-20 13:22:16","2026-05-28 06:23:55"
"402","6",NULL,NULL,"Shakil bhai cosmetic store","Grocery Store","Grocery Store","Trade","Shakil bhai cosmetic store","9084998293","2MF3 PH2, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"1","2026-05-20 13:22:16","2026-05-28 06:17:27"
"403","7",NULL,NULL,"Umesh kirana store","Grocery Store","Grocery Store","Trade","Umesh kirana store","9621178255","2MG4 2VX, Pisawa - Jattari Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"404","7",NULL,NULL,"Attri medical Store","Pharmacy Store","Pharmacy Store","Trade","Attri medical Store","9027595686","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"405","7",NULL,NULL,"Singhal medical Store","Pharmacy Store","Pharmacy Store","Trade","Singhal medical Store","9761637364","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"406","7",NULL,NULL,"Govind kirana store","Grocery Store","Grocery Store","Trade","Govind kirana store","8923166393","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"407","7",NULL,NULL,"Neeraj general Store","Grocery Store","Grocery Store","Trade","Neeraj general Store","9758621603","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
